month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2025-01,TRK_H_032,63766,127.53,56289,112.58,27891,55.78,37.86,18.29,7.46,31.84,391.34
2025-01,TRK_H_033,44530,89.06,44625,89.25,23256,46.51,32.05,15.57,5.96,26.26,304.66
2025-01,TRK_H_034,88137,176.28,98293,196.59,45007,90.02,57.29,30.05,12.05,51.51,613.79
2025-01,TRK_H_035,35942,71.88,36383,72.77,18065,36.13,26.07,12.56,4.74,21.52,245.67
2025-01,TRK_H_036,60753,121.51,60733,121.47,34998,70.0,41.29,22.15,8.27,34.65,419.34
2025-01,TRK_H_037,34211,68.42,33760,67.52,17251,34.5,21.93,12.2,4.01,18.33,226.91
2025-01,TRK_H_038,37404,74.81,39094,78.19,20626,41.25,26.67,14.38,5.46,21.03,261.79
2025-01,TRK_H_039,93657,187.31,87184,174.37,45853,91.71,58.94,27.57,11.52,51.61,603.03
2025-01,TRK_H_040,15419,30.84,15527,31.05,9010,18.02,10.78,5.91,2.18,9.81,108.59
2025-02,TRK_H_001,535926,1071.85,598630,1197.26,273248,546.5,369.62,185.8,79.69,299.55,3750.27
2025-02,TRK_H_002,300790,601.58,314590,629.18,164087,328.18,200.69,106.82,41.28,190.13,2097.86
2025-02,TRK_H_003,99287,198.57,84987,169.97,41102,82.2,59.46,30.86,11.09,46.78,598.93
2025-02,TRK_H_004,60887,121.78,62368,124.74,30714,61.43,36.82,20.13,7.33,34.39,406.62
2025-02,TRK_H_005,23990,47.98,25455,50.91,11549,23.1,16.74,8.7,2.99,14.05,164.47
2025-02,TRK_H_006,80672,161.35,91864,183.73,43714,87.43,58.67,30.86,12.15,47.86,582.05
2025-02,TRK_H_007,28368,56.74,26057,52.11,13112,26.22,17.81,10.01,3.87,13.33,180.09
2025-02,TRK_H_008,57359,114.72,55194,110.39,27499,55.0,33.68,18.24,7.65,26.54,366.22
2025-02,TRK_H_009,62508,125.02,69150,138.3,34742,69.49,44.93,24.79,8.52,38.67,449.72
2025-02,TRK_H_010,67677,135.36,66149,132.3,32342,64.68,38.35,22.43,9.34,36.6,439.06
2025-02,TRK_H_011,69328,138.66,74268,148.54,32883,65.77,42.74,22.09,9.88,37.45,465.13
2025-02,TRK_H_012,79843,159.69,88404,176.81,37572,75.14,53.63,27.78,10.65,42.44,546.14
2025-02,TRK_H_013,92285,184.57,99185,198.37,46112,92.22,56.57,33.53,13.5,50.51,629.27
2025-02,TRK_H_014,36665,73.33,38298,76.6,17626,35.25,25.97,12.4,5.2,20.53,249.28
2025-02,TRK_H_015,44912,89.82,40418,80.84,23533,47.07,30.63,15.83,5.45,24.34,293.98
2025-02,TRK_H_016,39441,78.88,41481,82.96,18587,37.17,27.45,14.73,5.5,22.62,269.31
2025-02,TRK_H_017,86840,173.68,76438,152.88,39763,79.53,51.99,23.94,10.24,44.89,537.15
2025-02,TRK_H_018,25517,51.04,27002,54.0,11792,23.59,17.47,8.04,3.48,12.06,169.68
2025-02,TRK_H_019,125634,251.27,112117,224.24,62121,124.24,83.99,40.71,16.97,66.61,808.03
2025-02,TRK_H_020,60915,121.83,54082,108.16,31369,62.74,39.71,20.09,7.6,31.47,391.6
2025-02,TRK_H_021,106862,213.73,109939,219.88,51181,102.36,68.32,33.26,13.25,51.35,702.15
2025-02,TRK_H_022,54532,109.06,53503,107.01,26294,52.59,38.75,17.27,7.63,30.5,362.81
2025-02,TRK_H_023,40551,81.1,40189,80.38,19441,38.88,23.96,11.91,4.78,22.05,263.06
2025-02,TRK_H_024,99553,199.11,106802,213.6,50282,100.57,63.19,32.43,13.92,50.24,673.06
2025-02,TRK_H_025,23464,46.93,23114,46.23,11918,23.84,15.44,8.38,3.31,13.53,157.66
2025-02,TRK_H_026,62149,124.3,64259,128.52,31064,62.13,45.42,19.9,8.29,33.42,421.98
2025-02,TRK_H_027,43285,86.57,40261,80.52,20697,41.4,25.9,13.29,5.82,21.81,275.31
2025-02,TRK_H_028,57484,114.97,54854,109.71,27250,54.5,36.01,19.31,6.72,30.15,371.37
2025-02,TRK_H_029,111317,222.63,110304,220.61,57786,115.57,75.17,37.68,14.9,56.54,743.1
2025-02,TRK_H_030,23899,47.8,25811,51.62,13541,27.08,15.08,8.7,3.51,13.25,167.04
2025-02,TRK_H_031,80895,161.79,84573,169.15,42272,84.55,55.76,29.98,10.7,47.0,558.93
2025-02,TRK_H_032,57700,115.4,62655,125.31,29485,58.97,38.88,20.04,7.77,33.1,399.47
2025-02,TRK_H_033,49046,98.09,48007,96.01,21997,44.0,30.39,16.53,6.23,24.76,316.01
2025-02,TRK_H_034,83933,167.87,88552,177.1,41675,83.35,56.0,28.22,12.54,45.6,570.68
2025-02,TRK_H_035,51953,103.91,46482,92.96,24550,49.1,34.79,17.72,6.76,24.58,329.82
2025-02,TRK_H_036,73823,147.65,84150,168.3,37514,75.03,55.85,27.41,11.05,39.68,524.97
2025-02,TRK_H_037,28968,57.94,29055,58.11,14977,29.95,18.14,8.41,3.82,15.22,191.59
2025-02,TRK_H_038,43886,87.77,37869,75.74,21452,42.91,30.59,14.93,5.16,22.73,279.83
2025-02,TRK_H_039,92158,184.32,91062,182.12,51529,103.06,61.7,28.21,12.37,45.36,617.14
2025-02,TRK_H_040,18241,36.48,18113,36.23,9137,18.27,12.44,6.08,2.59,9.32,121.41
2025-03,TRK_H_001,592658,1185.32,574272,1148.55,294515,589.03,387.94,197.77,84.65,334.05,3927.31
2025-03,TRK_H_002,290123,580.25,300213,600.43,151083,302.17,215.62,101.66,39.64,170.33,2010.1
2025-03,TRK_H_003,108370,216.74,92053,184.11,51058,102.12,71.3,34.99,13.61,56.92,679.79
2025-03,TRK_H_004,66258,132.52,73569,147.14,35796,71.59,47.27,20.57,8.94,36.92,464.95
2025-03,TRK_H_005,26210,52.42,26227,52.45,14773,29.55,19.62,9.9,3.44,13.54,180.92
2025-03,TRK_H_006,85230,170.46,84649,169.3,39239,78.48,58.44,28.87,11.63,47.26,564.44
2025-03,TRK_H_007,27021,54.04,24221,48.44,14207,28.42,19.2,9.18,3.33,13.62,176.23
2025-03,TRK_H_008,51811,103.62,47291,94.58,22704,45.41,33.65,14.6,6.08,26.81,324.75
2025-03,TRK_H_009,47899,95.8,50479,100.96,27115,54.23,33.85,16.88,7.18,24.71,333.61
2025-03,TRK_H_010,60525,121.05,60674,121.35,30996,61.99,42.8,21.62,8.97,33.08,410.86
2025-03,TRK_H_011,80080,160.16,74652,149.31,38523,77.05,51.21,26.49,9.4,42.88,516.5
2025-03,TRK_H_012,69265,138.53,68787,137.58,33725,67.45,47.54,23.34,9.92,34.69,459.05
2025-03,TRK_H_013,110824,221.65,99879,199.76,49287,98.58,64.24,37.66,15.1,58.98,695.97
2025-03,TRK_H_014,32349,64.7,36836,73.67,17066,34.13,22.99,12.4,4.68,17.19,229.76
2025-03,TRK_H_015,46853,93.71,49340,98.68,22649,45.3,31.36,13.86,6.05,24.93,313.89
2025-03,TRK_H_016,35874,71.75,35274,70.55,17100,34.2,27.34,12.44,4.66,19.89,240.83
2025-03,TRK_H_017,100949,201.9,105486,210.97,50531,101.06,66.38,34.81,13.51,48.1,676.73
2025-03,TRK_H_018,24198,48.4,24748,49.5,10765,21.53,16.08,8.5,2.84,11.56,158.41
2025-03,TRK_H_019,120288,240.58,124067,248.14,61343,122.69,78.51,39.01,14.81,62.1,805.84
2025-03,TRK_H_020,60557,121.11,63693,127.39,34751,69.5,46.98,20.47,8.34,37.5,431.29
2025-03,TRK_H_021,78964,157.93,85701,171.4,44951,89.9,57.71,26.98,11.46,44.71,560.09
2025-03,TRK_H_022,50539,101.08,51738,103.48,28126,56.25,34.01,17.41,6.71,29.16,348.1
2025-03,TRK_H_023,37849,75.7,36770,73.54,20434,40.87,26.07,12.79,4.77,19.52,253.26
2025-03,TRK_H_024,81747,163.5,79150,158.3,44658,89.32,56.53,27.66,11.19,40.63,547.13
2025-03,TRK_H_025,24877,49.75,27695,55.39,13794,27.59,16.83,8.53,3.77,12.79,174.65
2025-03,TRK_H_026,50949,101.9,52185,104.37,27325,54.65,36.04,15.68,7.09,24.74,344.47
2025-03,TRK_H_027,48631,97.26,47682,95.37,24305,48.61,32.4,16.27,7.08,24.16,321.15
2025-03,TRK_H_028,60400,120.8,63655,127.31,34878,69.76,42.6,21.31,8.78,33.11,423.67
2025-03,TRK_H_029,118609,237.22,110373,220.75,53813,107.63,71.99,37.48,16.0,57.91,748.98
2025-03,TRK_H_030,29181,58.36,32692,65.38,16357,32.72,20.19,9.3,3.92,16.62,206.49
2025-03,TRK_H_031,80475,160.95,78707,157.42,42859,85.72,54.94,26.37,11.0,46.34,542.74
2025-03,TRK_H_032,62323,124.65,63754,127.51,29784,59.57,40.43,21.73,8.05,32.08,414.02
2025-03,TRK_H_033,54435,108.87,55514,111.03,29120,58.24,33.87,18.96,6.39,28.02,365.38
2025-03,TRK_H_034,115653,231.31,112171,224.34,57407,114.81,85.28,40.48,15.91,67.58,779.71
2025-03,TRK_H_035,54696,109.39,51994,103.99,25616,51.23,36.89,16.94,7.73,29.88,356.05
2025-03,TRK_H_036,65910,131.82,64619,129.24,33930,67.86,40.9,24.46,9.33,36.22,439.83
2025-03,TRK_H_037,30428,60.86,30170,60.34,12696,25.39,20.38,9.4,3.79,16.13,196.29
2025-03,TRK_H_038,40847,81.7,43148,86.3,20056,40.11,29.93,12.41,5.61,24.12,280.18
2025-03,TRK_H_039,81846,163.69,77088,154.18,41335,82.67,47.83,24.82,9.54,43.49,526.22
2025-03,TRK_H_040,20249,40.5,20828,41.66,9254,18.51,13.62,7.06,2.68,10.91,134.94
2025-04,TRK_H_001,579337,1158.67,480314,960.63,248269,496.54,327.62,172.35,76.58,263.68,3456.07
2025-04,TRK_H_002,446583,893.17,414360,828.72,206747,413.5,295.14,128.81,60.61,205.85,2825.8
2025-04,TRK_H_003,94796,189.59,91578,183.16,49179,98.36,63.65,29.82,13.25,44.52,622.35
2025-04,TRK_H_004,56429,112.86,49312,98.62,24796,49.59,34.06,18.91,7.7,27.31,349.05
2025-04,TRK_H_005,28683,57.37,27113,54.23,15477,30.96,18.56,9.77,4.1,16.63,191.62
2025-04,TRK_H_006,67135,134.27,73772,147.54,32786,65.57,44.57,23.36,9.11,38.1,462.52
2025-04,TRK_H_007,30466,60.93,28779,57.56,15510,31.02,20.71,10.49,3.97,16.99,201.67
2025-04,TRK_H_008,43983,87.97,47798,95.6,23094,46.19,27.29,15.81,6.55,22.56,301.97
2025-04,TRK_H_009,62544,125.09,62932,125.87,33442,66.89,42.57,19.14,8.5,34.15,422.21
2025-04,TRK_H_010,56022,112.05,56876,113.75,31731,63.46,42.39,18.97,7.79,29.64,388.05
2025-04,TRK_H_011,82033,164.07,85094,170.19,37452,74.9,56.45,28.96,10.68,44.33,549.58
2025-04,TRK_H_012,73126,146.25,67523,135.05,35769,71.54,45.5,21.54,9.53,38.62,468.03
2025-04,TRK_H_013,86486,172.97,94219,188.44,48594,97.19,58.71,31.25,12.93,49.16,610.65
2025-04,TRK_H_014,28030,56.06,28615,57.23,13029,26.06,18.42,8.99,3.36,13.87,183.99
2025-04,TRK_H_015,56565,113.13,60384,120.77,28869,57.74,37.04,18.93,8.06,30.09,385.76
2025-04,TRK_H_016,41798,83.6,42505,85.01,20855,41.71,24.24,13.61,5.67,22.52,276.36
2025-04,TRK_H_017,87334,174.67,100887,201.77,42165,84.33,60.14,28.17,13.34,45.86,608.28
2025-04,TRK_H_018,15809,31.62,18028,36.06,8374,16.75,10.78,5.61,2.17,9.23,112.22
2025-04,TRK_H_019,108221,216.44,103747,207.5,60213,120.43,78.7,38.23,14.9,57.3,733.5
2025-04,TRK_H_020,49166,98.33,53238,106.48,27055,54.11,32.77,17.08,6.91,24.96,340.64
2025-04,TRK_H_021,93681,187.36,89156,178.31,49711,99.42,69.46,31.85,12.36,54.51,633.27
2025-04,TRK_H_022,56533,113.07,59981,119.96,31645,63.29,40.56,20.09,8.02,30.44,395.43
2025-04,TRK_H_023,48897,97.8,51027,102.05,25368,50.74,31.52,14.58,6.12,25.61,328.42
2025-04,TRK_H_024,97054,194.11,84384,168.77,48810,97.62,56.44,28.11,12.67,44.52,602.24
2025-04,TRK_H_025,29980,59.96,25976,51.95,14739,29.48,19.75,9.25,3.98,15.15,189.52
2025-04,TRK_H_026,51006,102.01,46834,93.67,26561,53.12,34.96,16.28,6.56,24.86,331.46
2025-04,TRK_H_027,48129,96.26,52040,104.08,27611,55.22,31.55,18.16,7.19,24.87,337.33
2025-04,TRK_H_028,56083,112.17,50558,101.12,27677,55.35,34.96,16.79,7.98,30.73,359.1
2025-04,TRK_H_029,104867,209.74,104983,209.97,55517,111.03,73.92,33.39,14.27,59.48,711.8
2025-04,TRK_H_030,24739,49.48,23225,46.45,12157,24.32,15.73,8.25,3.27,12.47,159.97
2025-04,TRK_H_031,60365,120.73,59979,119.96,33187,66.37,44.37,21.55,7.39,32.78,413.15
2025-04,TRK_H_032,74116,148.23,80634,161.27,37645,75.29,56.28,24.76,10.32,40.03,516.18
2025-04,TRK_H_033,42810,85.62,41507,83.01,20143,40.29,29.38,12.59,5.33,20.16,276.38
2025-04,TRK_H_034,124811,249.62,139113,278.23,62701,125.4,85.36,45.16,18.22,73.38,875.37
2025-04,TRK_H_035,42771,85.54,45435,90.87,21971,43.94,27.21,14.33,5.44,23.3,290.63
2025-04,TRK_H_036,62759,125.52,64887,129.78,32758,65.52,37.74,18.4,7.51,32.02,416.49
2025-04,TRK_H_037,28535,57.07,30960,61.92,14136,28.27,20.91,8.88,3.69,15.69,196.43
2025-04,TRK_H_038,31271,62.54,31287,62.58,15617,31.24,19.76,10.37,3.58,14.25,204.32
2025-04,TRK_H_039,95630,191.26,107521,215.04,54274,108.55,64.23,33.39,15.03,59.29,686.79
2025-04,TRK_H_040,24519,49.04,20984,41.97,11929,23.86,15.98,6.97,2.93,11.68,152.43
2025-05,TRK_H_001,607608,1215.22,587834,1175.67,302019,604.04,372.03,197.65,82.74,340.46,3987.81
2025-05,TRK_H_002,309299,618.6,319075,638.15,152397,304.8,208.68,114.38,38.81,155.77,2079.19
2025-05,TRK_H_003,114962,229.93,112647,225.3,56162,112.33,67.9,38.5,14.6,57.45,746.01
2025-05,TRK_H_004,55976,111.95,58385,116.77,30467,60.94,34.72,17.06,7.12,30.51,379.07
2025-05,TRK_H_005,33528,67.06,30650,61.3,14481,28.96,21.99,10.64,3.99,17.89,211.83
2025-05,TRK_H_006,98225,196.45,87717,175.43,44325,88.65,65.67,32.12,12.63,46.21,617.16
2025-05,TRK_H_007,24209,48.42,27164,54.33,14145,28.29,18.78,9.17,3.3,14.97,177.26
2025-05,TRK_H_008,44557,89.11,53231,106.46,26024,52.05,34.82,14.75,6.34,27.02,330.55
2025-05,TRK_H_009,55664,111.33,63279,126.56,27062,54.13,35.43,20.31,7.24,29.97,384.97
2025-05,TRK_H_010,87529,175.06,89092,178.19,38417,76.84,54.83,27.56,11.1,48.37,571.95
2025-05,TRK_H_011,75684,151.37,66531,133.06,33725,67.45,50.59,22.8,8.94,40.74,474.95
2025-05,TRK_H_012,74803,149.61,72509,145.02,34618,69.24,51.47,23.52,9.41,36.85,485.12
2025-05,TRK_H_013,110091,220.18,100285,200.57,54543,109.09,77.44,33.7,15.4,59.3,715.68
2025-05,TRK_H_014,38791,77.58,33526,67.05,19769,39.54,23.57,11.55,4.51,18.14,241.94
2025-05,TRK_H_015,41413,82.83,38923,77.85,19800,39.6,27.29,12.83,5.85,21.35,267.6
2025-05,TRK_H_016,39785,79.57,43286,86.57,18919,37.84,27.04,13.19,5.4,20.25,269.86
2025-05,TRK_H_017,86355,172.71,80173,160.35,43643,87.29,56.69,29.67,11.33,39.16,557.2
2025-05,TRK_H_018,22192,44.39,23100,46.2,11317,22.64,15.34,7.44,3.05,11.08,150.14
2025-05,TRK_H_019,119002,238.01,124643,249.29,62137,124.28,85.41,38.55,15.97,59.62,811.13
2025-05,TRK_H_020,65874,131.75,61986,123.97,33933,67.87,40.07,21.6,7.95,31.93,425.14
2025-05,TRK_H_021,73284,146.57,69612,139.22,33990,67.98,49.88,24.48,10.07,37.75,475.95
2025-05,TRK_H_022,64700,129.4,62366,124.73,32376,64.75,48.27,21.03,9.71,34.14,432.03
2025-05,TRK_H_023,53446,106.89,53395,106.79,25805,51.61,32.98,16.85,7.07,29.12,351.31
2025-05,TRK_H_024,101356,202.71,101310,202.62,53178,106.36,69.25,33.72,13.99,49.23,677.88
2025-05,TRK_H_025,24461,48.92,25625,51.25,11434,22.87,16.86,7.45,3.56,14.22,165.13
2025-05,TRK_H_026,58633,117.27,59349,118.7,27004,54.01,34.04,16.98,7.37,26.21,374.58
2025-05,TRK_H_027,47307,94.61,44700,89.4,23844,47.69,29.49,15.16,6.09,26.35,308.79
2025-05,TRK_H_028,58836,117.67,61554,123.11,27366,54.73,34.58,20.51,8.0,31.11,389.71
2025-05,TRK_H_029,92946,185.89,83320,166.64,39726,79.45,63.39,30.74,12.28,49.08,587.47
2025-05,TRK_H_030,22172,44.34,22171,44.34,12669,25.34,17.69,7.9,3.49,11.73,154.83
2025-05,TRK_H_031,83028,166.06,82345,164.69,39864,79.73,55.33,28.55,11.29,40.76,546.41
2025-05,TRK_H_032,50134,100.27,58558,117.12,28981,57.96,37.34,20.06,7.89,27.66,368.3
2025-05,TRK_H_033,53210,106.42,53423,106.85,24973,49.95,33.92,15.8,7.61,27.09,347.64
2025-05,TRK_H_034,94262,188.52,107641,215.28,47010,94.02,68.68,30.81,14.54,49.84,661.69
2025-05,TRK_H_035,43680,87.36,45359,90.72,24637,49.27,32.54,17.36,6.86,24.94,309.05
2025-05,TRK_H_036,62945,125.89,70020,140.04,34987,69.97,50.86,24.91,10.01,40.16,461.84
2025-05,TRK_H_037,29546,59.09,33329,66.66,16620,33.24,19.98,10.85,3.86,15.61,209.29
2025-05,TRK_H_038,29700,59.4,30524,61.05,14145,28.29,19.07,10.54,4.12,16.66,199.13
2025-05,TRK_H_039,90849,181.7,89321,178.64,44662,89.32,68.3,33.92,12.55,48.87,613.3
2025-05,TRK_H_040,20939,41.88,22436,44.87,10307,20.61,13.21,7.33,2.73,10.95,141.58
2025-06,TRK_H_001,507327,1014.66,526352,1052.7,240501,481.0,331.08,166.54,70.44,288.86,3405.28
2025-06,TRK_H_002,365923,731.85,428234,856.47,184978,369.96,259.58,134.7,49.35,224.01,2625.92
2025-06,TRK_H_003,73513,147.03,72465,144.93,40339,80.68,56.12,26.0,9.75,43.24,507.75
2025-06,TRK_H_004,54246,108.49,51017,102.03,28986,57.97,36.69,19.89,7.63,30.17,362.87
2025-06,TRK_H_005,29523,59.05,28942,57.89,14540,29.08,19.59,9.03,3.43,15.35,193.42
2025-06,TRK_H_006,85589,171.18,79491,158.98,38189,76.38,50.34,29.1,10.72,44.0,540.7
2025-06,TRK_H_007,23622,47.25,21184,42.37,10879,21.76,16.65,7.85,3.27,11.37,150.52
2025-06,TRK_H_008,52538,105.08,51508,103.02,27834,55.67,31.86,18.43,7.31,26.44,347.81
2025-06,TRK_H_009,58864,117.73,65393,130.79,28281,56.56,38.05,21.59,8.7,36.07,409.49
2025-06,TRK_H_010,84957,169.91,80631,161.26,37031,74.06,50.19,29.99,10.64,47.84,543.89
2025-06,TRK_H_011,60240,120.48,62660,125.32,35807,71.61,47.36,24.3,8.9,34.7,432.67
2025-06,TRK_H_012,107911,215.82,89606,179.21,52203,104.41,63.04,32.72,13.22,51.4,659.82
2025-06,TRK_H_013,93385,186.77,97779,195.56,46613,93.23,60.05,35.12,12.86,48.46,632.05
2025-06,TRK_H_014,36798,73.6,31076,62.15,17703,35.41,21.64,11.48,4.79,17.2,226.27
2025-06,TRK_H_015,48993,97.99,50512,101.02,25778,51.56,33.76,18.96,6.56,29.22,339.07
2025-06,TRK_H_016,38274,76.55,34727,69.46,16820,33.64,25.22,12.62,4.36,17.82,239.67
2025-06,TRK_H_017,69311,138.62,63659,127.32,32321,64.64,45.06,22.26,8.71,35.61,442.22
2025-06,TRK_H_018,16983,33.97,18015,36.03,8139,16.28,11.16,6.25,2.37,8.68,114.74
2025-06,TRK_H_019,79789,159.58,79749,159.5,41373,82.75,60.69,29.3,10.87,43.52,546.21
2025-06,TRK_H_020,68360,136.72,69502,139.0,34318,68.64,46.42,19.9,8.82,33.67,453.17
2025-06,TRK_H_021,98839,197.68,84264,168.53,48565,97.13,56.64,32.65,11.41,49.09,613.13
2025-06,TRK_H_022,81482,162.97,76553,153.11,37415,74.83,53.79,23.61,9.65,41.22,519.18
2025-06,TRK_H_023,43714,87.43,44064,88.13,23630,47.26,30.08,16.86,6.59,22.42,298.77
2025-06,TRK_H_024,91589,183.18,83478,166.96,43918,87.84,54.41,27.45,11.32,49.53,580.69
2025-06,TRK_H_025,23684,47.37,20799,41.6,11559,23.12,14.46,7.06,2.9,10.86,147.37
2025-06,TRK_H_026,47389,94.78,54625,109.25,23571,47.14,33.69,17.19,7.17,28.05,337.27
2025-06,TRK_H_027,49762,99.53,58059,116.12,27460,54.92,32.41,18.26,7.34,28.11,356.69
2025-06,TRK_H_028,68252,136.51,65138,130.28,32956,65.91,44.22,20.99,8.92,31.61,438.44
2025-06,TRK_H_029,95688,191.38,111293,222.59,55234,110.47,75.11,36.7,14.51,53.39,704.15
2025-06,TRK_H_030,27162,54.32,25446,50.89,14102,28.2,16.98,8.53,3.86,14.64,177.42
2025-06,TRK_H_031,67411,134.82,74369,148.74,39803,79.61,54.74,27.37,10.56,39.76,495.6
2025-06,TRK_H_032,78481,156.96,72420,144.84,38514,77.03,49.73,28.08,10.39,44.54,511.57
2025-06,TRK_H_033,48769,97.54,54578,109.16,23775,47.55,35.55,17.35,6.58,28.71,342.44
2025-06,TRK_H_034,101922,203.84,100001,200.0,48205,96.41,75.34,33.06,13.91,61.04,683.6
2025-06,TRK_H_035,35168,70.34,37920,75.84,19502,39.0,26.35,12.74,5.58,18.91,248.76
2025-06,TRK_H_036,67220,134.44,64412,128.83,33996,67.99,45.34,23.96,8.98,34.91,444.45
2025-06,TRK_H_037,37028,74.06,33482,66.96,17213,34.43,25.6,12.04,4.61,21.49,239.19
2025-06,TRK_H_038,40417,80.84,37210,74.42,18746,37.49,24.78,13.64,5.01,20.57,256.75
2025-06,TRK_H_039,87343,174.69,90991,181.98,42021,84.04,52.56,30.28,10.76,45.16,579.47
2025-06,TRK_H_040,16887,33.78,16118,32.24,7156,14.31,10.49,4.96,1.92,8.76,106.46
2025-07,TRK_H_001,553352,1106.7,536472,1072.95,265773,531.55,398.15,196.03,72.91,323.69,3701.98
2025-07,TRK_H_002,346851,693.7,308075,616.15,151850,303.7,219.87,114.12,43.66,189.11,2180.31
2025-07,TRK_H_003,80753,161.51,78801,157.6,43045,86.09,56.08,27.44,9.63,44.42,542.77
2025-07,TRK_H_004,88187,176.37,87591,175.18,37097,74.2,58.04,29.36,11.14,38.56,562.85
2025-07,TRK_H_005,26246,52.49,22663,45.33,11394,22.79,15.48,9.07,3.39,12.57,161.12
2025-07,TRK_H_006,77140,154.28,81874,163.75,44942,89.88,57.14,27.58,12.07,46.39,551.09
2025-07,TRK_H_007,30614,61.23,25858,51.72,15264,30.53,20.02,9.86,4.13,15.51,193.0
2025-07,TRK_H_008,51266,102.53,54625,109.25,26750,53.5,32.67,17.26,6.18,28.8,350.19
2025-07,TRK_H_009,55179,110.36,59099,118.2,28394,56.79,36.25,18.08,7.29,33.75,380.72
2025-07,TRK_H_010,63168,126.34,72275,144.55,36914,73.83,45.26,22.66,9.94,39.48,462.06
2025-07,TRK_H_011,63974,127.95,63732,127.47,30201,60.4,39.61,20.1,8.67,30.86,415.06
2025-07,TRK_H_012,65489,130.98,61120,122.24,33687,67.38,43.03,21.56,9.48,37.98,432.65
2025-07,TRK_H_013,83052,166.11,79981,159.96,41226,82.45,55.37,27.61,11.54,44.8,547.84
2025-07,TRK_H_014,31938,63.88,35072,70.15,16793,33.59,23.21,11.02,4.16,16.16,222.17
2025-07,TRK_H_015,46284,92.57,47654,95.31,21526,43.05,26.78,13.22,5.77,23.61,300.31
2025-07,TRK_H_016,33097,66.2,30479,60.96,14988,29.98,22.65,10.33,4.23,17.25,211.6
2025-07,TRK_H_017,71443,142.89,76176,152.35,37584,75.17,49.38,23.94,9.28,42.69,495.7
2025-07,TRK_H_018,22735,45.47,20566,41.13,10045,20.09,13.01,6.77,2.92,12.46,141.85
2025-07,TRK_H_019,81333,162.67,83637,167.28,46865,93.73,55.34,28.91,11.99,42.85,562.77
2025-07,TRK_H_020,52015,104.03,53546,107.09,29002,58.01,34.68,17.84,7.24,27.0,355.89
2025-07,TRK_H_021,77686,155.37,82759,165.52,40020,80.04,57.51,28.01,10.71,41.33,538.49
2025-07,TRK_H_022,57481,114.96,53726,107.45,30406,60.81,40.48,18.56,7.18,30.35,379.79
2025-07,TRK_H_023,38660,77.32,40515,81.03,18846,37.69,25.84,13.31,4.78,19.52,259.49
2025-07,TRK_H_024,95540,191.08,90796,181.59,47778,95.56,61.61,29.69,12.32,45.42,617.27
2025-07,TRK_H_025,27431,54.86,26427,52.86,15024,30.05,20.85,9.83,3.57,16.18,188.2
2025-07,TRK_H_026,58092,116.18,62600,125.2,31634,63.27,41.67,20.45,7.55,35.6,409.92
2025-07,TRK_H_027,48037,96.07,47001,94.0,22688,45.38,28.4,14.3,6.81,23.57,308.53
2025-07,TRK_H_028,62498,125.0,64789,129.58,30812,61.63,38.96,19.0,8.77,31.8,414.74
2025-07,TRK_H_029,104392,208.78,115231,230.46,51542,103.08,73.32,33.58,13.01,58.7,720.93
2025-07,TRK_H_030,29485,58.97,29492,58.98,14559,29.12,20.91,8.81,4.11,16.0,196.9
2025-07,TRK_H_031,70873,141.75,76031,152.06,37042,74.09,48.77,23.74,9.57,45.46,495.44
2025-07,TRK_H_032,89987,179.98,85435,170.87,43134,86.27,51.69,25.4,9.97,45.44,569.62
2025-07,TRK_H_033,43152,86.31,45470,90.94,23400,46.8,34.16,16.73,6.33,26.05,307.32
2025-07,TRK_H_034,93448,186.9,96854,193.71,45546,91.09,63.72,32.17,13.1,45.51,626.2
2025-07,TRK_H_035,49692,99.38,49816,99.63,24377,48.75,32.35,18.71,6.76,28.34,333.92
2025-07,TRK_H_036,49028,98.06,54488,108.98,24670,49.34,37.34,19.87,7.42,29.48,350.49
2025-07,TRK_H_037,25704,51.41,29844,59.69,13627,27.26,18.79,9.46,4.01,16.07,186.69
2025-07,TRK_H_038,29648,59.3,32653,65.31,15456,30.91,20.44,10.96,4.21,15.56,206.69
2025-07,TRK_H_039,74942,149.88,86291,172.58,40528,81.06,54.78,26.81,10.09,45.3,540.5
2025-07,TRK_H_040,17385,34.77,18433,36.87,9183,18.37,11.6,6.27,2.46,9.07,119.41
2025-08,TRK_H_001,623597,1247.2,649636,1299.27,325365,650.73,480.67,198.53,82.65,331.35,4290.4
2025-08,TRK_H_002,342918,685.84,372340,744.68,173766,347.53,218.35,125.51,48.15,195.58,2365.64
2025-08,TRK_H_003,102226,204.45,96269,192.54,46773,93.55,59.91,29.39,12.48,55.73,648.05
2025-08,TRK_H_004,51751,103.5,56785,113.57,27228,54.46,39.65,17.14,7.7,31.48,367.5
2025-08,TRK_H_005,34521,69.04,29075,58.15,16020,32.04,21.78,10.93,4.43,18.29,214.66
2025-08,TRK_H_006,62426,124.85,63925,127.85,36651,73.3,41.78,21.78,9.01,34.55,433.12
2025-08,TRK_H_007,28918,57.84,32213,64.43,15388,30.78,22.03,9.46,4.17,15.44,204.15
2025-08,TRK_H_008,56439,112.88,56963,113.93,28636,57.27,33.77,18.68,6.79,29.71,373.03
